num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,genres,cast_total_facebook_likes,facenumber_in_poster,language,country,content_rating,budget,actor_2_facebook_likes,imdb_score,aspect_ratio
100,91,394,68,889,14218868,Horror|Sci-Fi|Thriller,1262,0,English,USA,PG-13,65000000,290,4.8,2.35
189,118,167,778,20000,22451,Drama|Fantasy|Mystery|Romance,22447,0,English,USA,PG-13,60000000,882,6.2,2.35
212,130,91,1000,5000,31165421,Fantasy|Horror|Mystery|Romance,10247,3,English,USA,PG-13,60000000,2000,6,2.35
127,90,48,196,973,11802056,Adventure|Comedy|Family|Romance|Sci-Fi,1865,1,English,USA,PG,60000000,400,4.9,1.85
196,103,179,87,794,25472967,Drama|Horror|Thriller,1467,2,English,USA,PG-13,30000000,329,5.6,2.35
115,122,2000,1000,11000,22362500,Comedy|Drama,15275,0,English,USA,PG-13,55000000,1000,6.1,1.85
161,106,34,466,3000,17281832,Adventure|Family|Fantasy,5329,3,English,Germany,PG,60000000,1000,6.1,2.35
223,103,436,437,19000,19781879,Action|Crime|Fantasy|Thriller,20881,1,English,USA,PG-13,60000000,961,4.8,2.35
181,107,192,280,40000,7605668,Action|Comedy|Mystery|Romance,42683,2,English,UK,R,60000000,2000,5.5,2.35
140,156,892,102,26000,4535117,Action|Adventure|Fantasy|Thriller,26564,3,English,Germany,PG-13,60000000,368,3.8,2.35
54,127,258,617,11000,4426297,Adventure|Drama|Romance|War,12947,2,English,USA,R,35000000,708,6.5,2.35
14,119,3,22,879,,Action|Adventure|Fantasy,1026,1,English,China,,68005000,107,6,2.35
81,132,131,242,11000,10166502,Action|Drama|War,12133,0,Filipino,USA,R,80000000,298,6.7,2.35
579,108,84,361,16000,363024263,Action|Adventure|Comedy|Romance|Sci-Fi,18239,0,English,USA,R,58000000,805,8.1,2.35
56,114,65,440,743,12065985,Comedy|Drama,2367,1,English,USA,PG,60000000,730,4.9,2.35
490,133,16000,318,14000,350123553,Action|Biography|Drama|History|Thriller|War,16277,0,English,USA,R,58800000,962,7.3,2.35
218,103,11,543,2000,80021740,Adventure|Comedy|Family|Fantasy|Horror,5497,4,English,USA,PG,58000000,1000,6.4,2.35
20,22,,271,870,,Comedy|Family|Fantasy,2433,1,English,USA,TV-G,3000000,558,6.6,1.33
142,95,70,512,970,48291624,Comedy|Fantasy|Romance,2876,1,English,USA,PG-13,58000000,834,6.7,1.85
57,90,32,809,1000,35231365,Comedy|Family|Romance|Sci-Fi,6299,0,English,USA,PG,60000000,891,3.6,1.85
84,87,10,349,13000,53715611,Action|Adventure|Thriller|War,14574,1,English,USA,R,63000000,1000,5.7,2.35
186,114,0,110,142,31199215,Comedy|Drama|Romance|Sport,589,8,English,USA,PG-13,58000000,117,6,1.85
53,119,153,11000,12000,,Comedy|Western,36167,4,English,USA,TV-14,,11000,4.9,2.35
133,103,30,727,963,29580087,Comedy|Drama|Romance,3150,2,English,USA,PG-13,58000000,935,4.7,2.35
246,125,189,839,1000,44665963,Comedy,5081,2,English,USA,PG-13,58000000,847,6.3,2.35
253,97,545,529,14000,60128566,Action|Adventure|Horror|Sci-Fi,16098,1,English,Germany,R,60000000,1000,5.9,2.35
144,125,143,519,1000,49875589,Action|Adventure|Drama|History|War,4416,0,English,USA,PG-13,58000000,664,5.9,2.35
46,30,,479,962,,Comedy|Romance,2558,0,English,USA,TV-MA,,722,7,1.33
117,136,138,9000,18000,60984028,Drama|Mystery|Thriller,45271,2,English,USA,R,57000000,14000,7.5,2.35
157,116,51,622,11000,36931089,Comedy,16484,2,English,USA,R,70000000,3000,5.6,2.35
60,103,357,40,2000,51317350,Action|Adventure|Fantasy,2710,0,English,USA,PG-13,57000000,663,6.4,2.35
117,97,420,455,4000,28328132,Action|Comedy|Crime|Drama,9814,2,English,USA,PG-13,58000000,3000,6.3,2.35
287,96,83,1000,12000,51774002,Action|Fantasy|Thriller,16121,1,English,USA,PG-13,57000000,1000,4.3,2.35
96,131,108,58,23000,25528495,Drama|Music|Romance|War,23325,2,English,UK,R,57000000,243,5.9,2.35
26,22,,676,883,,Comedy|Romance,4115,1,English,USA,,,701,6.7,16
125,95,163,650,14000,113006880,Action|Comedy|Drama|Family|Thriller,16884,0,English,Canada,PG,56000000,799,5.5,2.35
117,86,10,348,12000,45860039,Action|Crime,14146,1,English,USA,PG-13,56000000,795,6.2,2.35
149,142,0,194,15000,329691196,Comedy|Drama,15700,0,English,USA,PG-13,55000000,294,8.8,2.35
131,92,25,639,1000,217326336,Animation|Comedy|Family|Fantasy|Music,2847,0,English,USA,PG,60000000,718,5.2,1.85
150,108,116,708,22000,166225040,Comedy,24286,2,English,USA,PG-13,55000000,713,7,1.85
92,84,12,752,23000,141600000,Adventure|Animation|Drama|Family|History|Musical|Romance,26754,1,English,USA,G,55000000,2000,6.6,1.78
169,188,503,467,10000,134218018,Action|Adventure|Drama|Romance|Sci-Fi,12940,0,English,USA,PG,55000000,593,7.3,2.35
57,95,293,744,851,128769345,Comedy|Romance|Sci-Fi,3155,1,English,USA,PG-13,54000000,773,5.6,1.85
171,118,72,681,10000,177575142,Comedy|Romance,13426,1,English,USA,PG-13,70000000,975,6.6,2.35
53,92,39,458,3000,105263257,Action|Adventure|Comedy|Family|Romance,4518,0,English,USA,PG,55000000,562,5.4,1.85
153,74,58,729,3000,104354205,Comedy|Romance,5713,3,English,USA,R,55000000,864,6.3,2.35
491,134,521,186,15000,107100855,Biography|Drama|Thriller,16281,0,English,USA,PG-13,55000000,535,7.9,2.35
247,101,189,7000,15000,98711404,Comedy|Crime|Romance|Thriller,39822,2,English,USA,PG-13,55000000,11000,6.3,2.35
26,100,52,394,795,100328194,Comedy|Family|Fantasy,2638,0,English,USA,PG,50000000,419,6,1.85
292,132,845,683,18000,101530738,Action|Crime|Thriller,37605,0,English,USA,R,55000000,17000,7.2,2.35
114,105,61,708,5000,93815117,Comedy|Drama|Romance,7184,2,English,USA,PG-13,55000000,827,5.1,2.35
82,123,12000,665,18000,91400000,Action|Drama|Thriller|War,30132,0,English,USA,R,53000000,10000,7.3,2.35
201,117,125,168,10000,162586036,Biography|Drama,11036,0,English,USA,PG-13,55000000,617,8,2.35
231,98,124,354,931,89706988,Drama|Mystery|Thriller,2287,1,English,USA,PG-13,55000000,507,6.2,2.35
55,128,272,383,2000,83000000,Drama|Thriller,3888,0,English,USA,R,55000000,812,6,2.35
110,114,52,539,12000,78745923,Drama|Fantasy|Romance,13905,1,English,Germany,PG-13,55000000,702,6.7,2.35
354,111,16000,640,926,70098138,Action,3983,0,English,USA,R,30000000,890,8.1,2.35
140,85,0,490,21000,66365290,Comedy,22458,2,English,USA,PG-13,55000000,860,6.4,1.37
77,44,,72,847,,Action|Adventure|Drama|Sci-Fi,1359,4,English,USA,TV-14,1400000,440,8.4,1.33
304,137,16000,348,890,66207920,Action|Crime|Drama|Thriller,1959,0,English,USA,R,30000000,387,8,2.35
45,97,96,403,13000,63408614,Action|Comedy|Crime|Thriller,14432,1,English,USA,R,55000000,549,6.3,2.35
49,104,0,812,13000,58422650,Comedy|Fantasy|Horror,25599,3,English,USA,PG-13,55000000,11000,6.4,1.85
146,110,9,95,485,56932305,Action|Adventure|Comedy|Western,939,2,English,USA,PG-13,55000000,110,6.6,2.35
60,133,53,263,1000,68750000,Action|Adventure|Thriller,2916,0,English,USA,R,55000000,780,6.4,2.35
189,94,70,497,1000,68218041,Comedy|Family|Fantasy,2820,1,English,USA,PG,55000000,549,6,1.85
206,104,50,947,5000,25040293,Action|Adventure|Fantasy,7247,0,English,USA,PG-13,55000000,962,6.6,2.35
118,91,39,562,1000,55747724,Adventure|Animation|Comedy|Family,3104,1,English,USA,PG,55000000,591,5.9,1.85
210,145,21000,243,534,55473600,Action|Horror|Sci-Fi,1543,0,English,USA,R,50000000,273,6.4,2.35
76,135,317,34,57,49994804,Biography|Drama|History|Musical,164,1,English,USA,PG,55000000,40,6.3,2.35
149,122,287,135,22000,41609593,Action|Adventure|Crime|Thriller,24270,2,English,UK,R,55000000,2000,7.3,2.35
62,110,81,163,1000,38553833,Adventure|Drama|Horror|Thriller,1752,0,English,USA,R,55000000,416,6.8,2.35
224,95,17,594,838,76137505,Animation|Comedy|Family|Fantasy,3697,0,English,UK,PG,55000000,722,7.2,2.35
265,102,82,537,622,34350553,Action|Comedy|Sci-Fi,2488,4,English,USA,R,68000000,591,5.7,2.35
135,94,607,215,933,34238611,Action|Crime|Drama|Thriller,2248,1,English,USA,R,55000000,518,6,1.85
100,126,226,241,12000,34098563,Drama|Thriller,13406,1,English,USA,R,55000000,509,6.5,2.35
123,118,101,327,13000,33828318,Comedy,14036,2,English,USA,PG-13,55000000,390,5.8,2.35
164,99,3,490,8000,33472850,Comedy|Sport,10026,3,English,USA,R,55000000,509,5.8,2.35
238,88,91,591,4000,31051126,Adventure|Animation|Comedy|Family,6254,0,English,UK,PG,55000000,796,6.7,2.35
264,141,16000,539,11000,35707327,Crime|Drama|Mystery|Thriller,12840,0,English,USA,R,55000000,963,7.8,2.35
47,107,99,581,18000,20550712,Action|Drama|Sci-Fi|Thriller,31014,1,English,USA,PG-13,50000000,11000,5.6,1.85
50,116,12000,552,22000,18573791,Action|Drama|Sport|Thriller,24618,3,English,USA,R,55000000,617,5.8,2.35
153,143,541,530,18000,51225796,Drama|Musical|Romance|Thriller,20660,0,English,UK,PG-13,70000000,893,7.4,2.35
202,114,159,877,13000,16264475,Biography|Drama|History|War,16899,1,English,UK,PG-13,55000000,2000,6.9,1.85
178,93,45,352,9000,25857987,Action|Sci-Fi,10185,0,English,USA,PG-13,62000000,460,5.5,2.35
84,280,33,67,789,12870569,Drama|History|War,1671,0,English,USA,PG-13,56000000,640,6.3,2.35
44,100,0,745,995,11466088,Action|Thriller,3952,0,English,USA,R,71000000,879,4.7,2.35
93,107,11,506,939,16088610,Comedy|Drama|Family|Fantasy,3742,2,English,USA,PG,55000000,605,5.6,2.35
277,119,33,518,3000,51178893,Adventure|Comedy|Crime|Family|Musical,6089,4,English,USA,PG,50000000,2000,6.4,1.85
76,95,906,287,956,6768055,Action|Adventure|Comedy|Family|Sci-Fi,2260,0,English,UK,PG,57000000,579,4.2,1.85
197,119,59,676,2000,39440655,Drama|Music|Musical|Romance,4315,1,English,USA,PG-13,55000000,828,6.4,2.35
186,133,0,46,226,6167817,Drama|Mystery|Romance|War,405,1,French,France,R,47000000,52,7.7,2.35
103,152,0,177,617,,Crime|Drama|Romance,1403,0,English,UK,Not Rated,2000000,367,7.7,1.66
66,96,13,534,13000,,Crime|Horror|Mystery|Thriller,15803,1,English,USA,R,55000000,854,5.3,2.35
224,117,0,845,12000,81645152,Action|Horror|Sci-Fi|Thriller,15371,1,English,USA,R,54000000,919,6.7,1.85
202,123,125,835,10000,69951824,Drama|Romance,14727,1,English,USA,PG-13,55000000,3000,7.7,2.35
279,92,394,565,13000,9483821,Action|Thriller,25418,3,English,USA,R,55000000,11000,5.7,1.85
110,170,0,889,14000,66676062,Crime|Drama,16949,1,English,USA,R,54000000,1000,7.6,1.85
190,123,488,2000,5000,26838389,Comedy|Drama|Romance,12700,0,English,USA,PG-13,57000000,4000,6.4,1.85
136,110,94,240,277,75604320,Comedy|Romance,847,1,English,USA,PG-13,54000000,245,5.6,1.85
121,116,44,420,593,108200000,Action|Adventure|Romance|Sci-Fi,2908,4,English,USA,PG,54000000,467,6.8,2.35
131,121,102,43,117,5660084,Comedy|Crime|Romance,286,0,English,USA,R,54000000,62,2.4,2.35
127,128,234,581,14000,7221458,Drama|Thriller,27614,0,English,Germany,PG-13,55000000,12000,6.2,1.85
160,99,309,577,23000,70327868,Action|Crime|Thriller,26527,0,English,Germany,R,46000000,1000,5.9,2.35
78,94,383,753,4000,58297830,Adventure|Animation|Drama|Family|Fantasy|Musical|Mystery|Romance,6017,1,English,USA,G,50000000,808,7.1,2.35
209,127,1000,653,1000,57386369,Drama|Musical|Romance,2601,1,English,USA,PG-13,52500000,691,7.6,2.35
98,89,17,303,12000,45207112,Crime|Mystery|Thriller,13390,1,English,USA,PG-13,53000000,708,5.5,2.35
391,123,108,3000,40000,62563543,Biography|Crime|Drama,63769,7,English,USA,R,53000000,19000,7,2.35
279,135,16000,310,23000,33574332,Drama|History|War,24468,0,English,USA,R,90000000,638,7.1,2.35
216,118,473,963,18000,73343413,Crime|Drama|Thriller,22517,0,English,USA,R,50000000,1000,7.4,2.35
250,189,0,1000,16000,25031037,Action|Horror|Thriller,22186,0,English,USA,R,53000000,3000,7.6,2.35
78,172,438,466,852,22843047,Drama|History|Horror,2397,1,English,USA,R,55000000,637,5.9,1.85
106,124,161,681,21000,5755286,Drama|Romance|Sport,26334,1,English,USA,PG-13,55000000,3000,5.9,2.35
194,141,14000,3000,29000,164435221,Biography|Crime|Drama,48153,0,English,USA,PG-13,52000000,15000,8,1.85
558,157,0,304,1000,95720716,Drama|History|Thriller,2759,0,English,USA,R,40000000,1000,7.4,1.85
183,106,235,931,4000,118683135,Comedy|Drama|Romance,8315,1,English,USA,PG-13,52000000,957,5.8,1.85
238,108,58,838,14000,143704210,Comedy|Family|Musical|Romance,26002,1,English,USA,PG-13,52000000,11000,6.3,2.35
186,125,0,11000,14000,110476776,Comedy|Romance,45696,12,English,USA,PG-13,52000000,12000,5.7,1.85
144,107,422,379,631,80270227,Action|Adventure|Comedy,2297,5,English,USA,PG-13,50000000,534,5.1,2.35
156,215,0,463,648,36385763,Drama|War,1937,0,English,USA,R,52000000,568,7.6,2.35
215,118,71,634,16000,37035845,Comedy|Fantasy,28045,2,English,USA,R,52000000,10000,6.4,2.35
140,118,869,21,134,34580635,Biography|Comedy|Drama,209,1,English,UK,R,52000000,27,7.4,2.35
133,178,17000,574,22000,42438300,Biography|Crime|Drama,24183,2,English,USA,R,52000000,721,8.2,2.35
203,92,180,75,211,23324666,Action|Thriller,488,1,English,France,R,52000000,135,6.5,2.35
127,104,13,343,961,23020488,Action|Comedy|Fantasy,2422,3,English,USA,PG-13,52000000,691,5.5,2.35
155,116,101,79,889,90567722,Comedy,1711,1,English,USA,R,51000000,624,6.5,1.85
98,90,176,523,677,72601713,Animation|Comedy|Family,2055,1,English,Germany,PG,51000000,560,5.6,1.85
71,93,14,728,2000,35092918,Comedy|Family,5468,0,English,USA,PG,,1000,4.9,1.85
299,130,129,12000,21000,296623634,Adventure|Drama|Fantasy|Romance,64040,2,English,USA,PG-13,50000000,17000,4.6,2.35
212,90,80,21,145,267652016,Adventure|Animation|Comedy|Family|Fantasy,275,1,English,USA,PG,60000000,50,7.9,1.85
413,106,53,593,13000,62453315,Romance|Sci-Fi|Thriller,14607,2,English,USA,PG-13,50200000,963,7.1,1.85
67,155,58,720,25000,165500000,Action|Adventure|Drama|Romance,38518,0,English,USA,PG-13,48000000,11000,6.9,1.85
109,139,488,597,10000,153620822,Comedy|Drama|Romance|Sport,12182,0,English,USA,R,50000000,743,7.3,1.85
457,112,3000,1000,15000,218628680,Comedy|Fantasy,21773,1,English,USA,R,50000000,3000,7,1.85
156,139,274,285,625,147637474,Comedy|Drama|Romance,1474,0,English,USA,PG-13,50000000,440,7.7,1.85
55,115,293,878,49000,135014968,Biography|Comedy|Drama|Romance,74382,1,English,USA,PG-13,50000000,22000,6.7,2.35
272,143,285,7000,11000,2175312,Comedy,28176,2,English,USA,PG-13,50000000,8000,6.3,2.35
117,96,65,828,12000,126203320,Comedy|Romance,26826,1,English,USA,PG-13,50000000,11000,5.8,1.85
539,112,14000,417,1000,126975169,Mystery|Sci-Fi|Thriller,3388,0,English,USA,PG-13,50000000,560,7.1,2.35
169,131,0,658,8000,125548685,Biography|Drama,10003,0,English,USA,R,52000000,883,7.3,1.85
140,116,80,651,11000,105807520,Comedy|Romance,14087,2,English,USA,PG-13,50000000,1000,6.4,1.85
330,112,97,584,17000,191616238,Action|Comedy|Crime,19428,2,English,USA,R,50000000,920,7.1,2.35
120,123,277,4000,11000,105264608,Drama|Fantasy|Horror,25697,0,English,USA,R,60000000,10000,7.6,1.85
190,104,235,1000,14000,97680195,Comedy|Romance,29505,1,English,USA,PG-13,70000000,11000,6.8,2.35
177,107,43,569,12000,126088877,Action|Comedy|Crime,14569,2,English,USA,PG-13,50000000,919,6.6,2.35
65,124,0,701,8000,91030827,Comedy|Drama,9988,2,English,USA,PG-13,50000000,818,6.7,2.35
145,96,51,322,8000,150315155,Comedy|Family,10886,2,English,USA,PG-13,50000000,2000,6.1,1.85
321,125,252,10000,40000,127997349,Adventure|Comedy|Drama|Fantasy|Musical,62837,1,English,USA,PG,50000000,11000,6,2.39
230,129,0,277,18000,88504640,Crime|Drama|Mystery|Thriller,19148,2,English,USA,R,45000000,412,7.6,2.35
143,90,241,416,1000,81517441,Action|Crime|Drama|Thriller,3148,1,English,USA,R,50000000,495,7.1,2.35
55,109,155,293,426,81022333,Action|Adventure|Mystery|Sci-Fi,1761,0,English,USA,PG-13,50000000,387,5,1.85
257,124,488,1000,19000,75621915,Comedy|Drama|Family,36873,3,English,USA,PG,,13000,7.1,1.85
279,121,295,329,12000,79948113,Drama|Mystery|Sci-Fi|Thriller,13421,0,English,USA,PG-13,50000000,748,6.2,2.35
143,95,9,11000,14000,88658172,Comedy|Romance,37967,2,English,USA,PG-13,50000000,11000,5.6,2.35
196,128,62,874,6000,75888270,Horror|Mystery,10163,0,English,USA,PG-13,,989,5.4,1.85
310,118,43,7000,33000,84244877,Comedy|Drama|Romance,57426,7,English,USA,PG-13,50000000,15000,7.4,2.39
116,80,12,58,13000,75367693,Animation|Comedy|Family|Fantasy,13430,0,English,USA,PG,35000000,258,5,1.85
105,99,148,660,2000,73701902,Comedy|Family,6729,1,English,USA,PG,60000000,843,5.2,2.35
419,133,152,11000,22000,75605492,Biography|Drama|Sport,53094,1,English,USA,PG-13,50000000,18000,7.6,1.85
64,127,249,808,18000,67823573,Action|Drama|Thriller,30383,3,English,USA,R,50000000,11000,6.6,1.85
359,106,174,660,14000,91439400,Action|Mystery|Thriller,16967,0,English,UK,PG-13,50000000,664,7,2.35
166,98,99,433,12000,67128202,Action|Adventure|Family|Fantasy|Sci-Fi|Thriller,14007,3,English,USA,PG,65000000,536,5.7,2.35
525,132,160,443,20000,70496802,Action|Drama|Thriller,22417,1,English,USA,R,54000000,979,8.2,2.35
165,114,71,55,154,60470220,Action|Adventure|Comedy,428,2,English,USA,PG-13,50000000,131,6.2,2.35
2,45,,132,416,,Crime|Drama,1816,2,English,UK,,,171,7.9,
87,78,5,1000,8000,58336565,Adventure|Animation|Comedy|Family,11124,0,English,USA,G,50000000,2000,6.6,1.85
117,101,23,541,660,66002004,Adventure|Comedy|Family|Fantasy|Romance|Sport,2177,1,English,USA,G,50000000,651,4.7,1.85
113,113,39,477,1000,54997476,Crime|Drama|Mystery|Thriller,3341,0,English,USA,R,50000000,912,6.3,2.35
349,98,75,467,10000,55682070,Action|Fantasy|Horror,11946,2,English,Germany,R,50000000,520,6.1,2.35
152,124,213,372,838,52752475,Drama|Thriller,2583,0,English,USA,R,50000000,593,6.7,1.85
288,109,154,144,15000,55092830,Action|Adventure|Sci-Fi|Thriller,15608,1,English,USA,PG-13,60000000,348,6.1,1.85
358,128,79,414,13000,50815288,Drama|Thriller,14747,0,English,USA,R,50000000,903,7,2.35
204,144,0,681,769,52822418,Action|Drama|Thriller|War,3580,0,English,USA,R,50000000,726,7.4,2.35
156,95,34,679,17000,50150619,Adventure|Animation|Comedy|Family|Fantasy|Romance,19513,1,English,USA,PG,50000000,995,7.3,2.35
171,105,12,935,87000,48745150,Crime|Thriller,101383,1,English,USA,PG-13,50000000,11000,5.8,2.35
76,121,16000,826,16000,50007168,Action|Crime|Drama|Thriller,19139,0,English,USA,R,50000000,1000,6.7,2.35
97,125,0,957,10000,48154732,Action|Drama|War,15569,1,English,USA,R,50000000,2000,5.8,2.35
157,129,21000,283,495,48265581,Drama|Mystery|Thriller,1397,1,English,USA,R,50000000,294,7.8,2.35
267,132,50,368,992,46982632,Adventure|Horror|Mystery,1933,0,English,Canada,R,50000000,495,6.6,2.35
118,118,41,585,18000,44737059,Comedy|Sport,24024,1,English,USA,PG-13,50000000,4000,6.5,1.85
291,113,22,1000,3000,56724080,Comedy,8398,7,English,USA,R,50000000,1000,6.7,1.85
68,140,473,294,18000,44484065,Action|Crime|Drama|Mystery|Thriller,20152,2,English,Germany,R,50000000,822,7.3,2.35
228,89,77,159,490,47553512,Action|Thriller,1367,0,English,USA,PG-13,50000000,298,5.8,1.85
36,104,644,174,437,42610000,Action|Comedy|Crime|Thriller,1093,1,English,USA,R,55000000,289,5.5,1.85
105,106,287,767,16000,41482207,Comedy|Fantasy|Horror,19610,0,English,USA,PG-13,50000000,823,6.3,1.85
276,141,71,3000,21000,47105085,Crime|Drama,30183,1,English,USA,R,50000000,3000,7.4,2.35
93,124,75,258,294,41256277,Action|Thriller,1289,2,English,USA,R,50000000,273,5.9,2.35
191,98,38,706,14000,50740078,Action|Horror|Sci-Fi|Thriller,16791,1,English,Germany,R,45000000,919,6.2,2.35
143,108,17,186,14000,40203020,Comedy|Drama|Romance,15634,1,English,UK,R,40000000,1000,5.9,2.35
124,114,73,323,18000,40905277,Crime|Drama|Romance|Thriller,19739,3,English,USA,R,50000000,886,6.5,2.35
47,101,0,158,854,38590500,Action|Adventure|Thriller,1860,1,English,USA,R,50000000,643,4.4,2.35
66,93,0,717,12000,39177541,Action|Adventure|Family|Fantasy,14899,1,English,USA,PG,50000000,722,3.5,1.85
118,119,0,39,29000,39778599,Adventure|Drama|Thriller,29461,0,English,USA,R,50000000,414,6.6,2.35
93,119,0,434,627,37486138,Comedy|Drama|Romance,2052,1,English,USA,PG-13,50000000,508,6,1.85
235,99,160,72,330,38105077,Action|Crime|Thriller,701,0,English,USA,R,40000000,119,6.4,2.35
113,137,0,432,24000,35168395,Drama|Romance|Sport,25469,0,English,USA,PG-13,50000000,743,6.5,2.35
14,105,,5,325,,Crime|Drama|Mystery,344,1,English,UK,,,7,7.8,1.33
51,117,31,210,2000,32800000,Comedy|Crime|Drama|Thriller,3016,1,English,USA,R,40000000,472,4.3,1.85
98,87,9,1000,15000,33643461,Comedy|Family,20061,0,English,USA,PG,50000000,2000,4.2,2.35
315,129,16000,447,13000,32741596,Drama|Fantasy,14344,0,English,USA,PG-13,50000000,563,6.5,2.35
136,115,58,401,33000,31874869,Crime|Mystery|Thriller,34606,0,English,USA,R,50000000,455,6.1,1.85
61,132,503,282,45000,30306268,Action|Crime|Thriller,58528,0,English,France,R,50000000,13000,6.3,1.85
209,131,73,163,879,27667947,Crime|Drama|Thriller,1344,0,English,UK,R,50000000,184,6.2,2.35
99,95,0,323,13000,27067160,Comedy|Drama|Romance,14706,1,English,USA,R,50000000,559,5.9,1.85
298,125,487,201,430,26616999,Action|Adventure|Romance|Sci-Fi|Thriller,1300,3,English,USA,PG-13,40000000,329,5.9,2.35
131,98,323,511,933,26536120,Action|Crime|Drama|Mystery|Thriller,3357,0,English,Germany,R,50000000,631,6.5,2.35
146,110,16000,581,16000,26199517,Action|Crime|Drama|Mystery|Thriller,18635,1,English,USA,R,50000000,1000,6.4,2.35
245,118,670,294,6000,25450527,Action|Crime|Drama|Mystery|Thriller,7654,0,English,USA,R,50000000,450,6.5,2.35
104,101,0,764,12000,25407250,Action|Adventure|Sci-Fi|Thriller,15935,0,English,USA,R,50000000,898,5.7,2.35
4,60,,398,629,,Drama|Mystery|Thriller,2758,2,English,USA,,,512,7.5,16
162,90,663,521,14000,23159305,Action|Adventure|Animation|Comedy|Drama|Family|Sci-Fi,16358,1,English,USA,PG,70000000,631,8,2.35
259,119,0,639,13000,24006726,Adventure|Comedy|Drama,15757,8,English,USA,R,50000000,1000,7.3,2.35
79,139,378,303,11000,20389967,Action|Biography|Drama|History|War,12786,1,English,USA,R,50000000,552,6.7,1.85
